frames,time,simulation_0,simulation_1,simulation_2,simulation_3,simulation_4,simulation_5,simulation_6,simulation_7,simulation_8,simulation_9,simulation_10,simulation_11,simulation_12,simulation_13,simulation_14,simulation_15,simulation_16,simulation_17,simulation_18,simulation_19,simulation_20,simulation_21,simulation_22,simulation_23,simulation_24,simulation_25,simulation_26,simulation_27,simulation_28,simulation_29,simulation_30,simulation_31,simulation_32,simulation_33,simulation_34,simulation_35,simulation_36,simulation_37,simulation_38,simulation_39,simulation_40,simulation_41,simulation_42,simulation_43,simulation_44,simulation_45,simulation_46,simulation_47,simulation_48,simulation_49,simulation_50,simulation_51,simulation_52,simulation_53,simulation_54,simulation_55,simulation_56,simulation_57,simulation_58,simulation_59,simulation_60,simulation_61,simulation_62,simulation_63,simulation_64,simulation_65,simulation_66,simulation_67,simulation_68,simulation_69,simulation_70,simulation_71,simulation_72,simulation_73,simulation_74,simulation_75,simulation_76,simulation_77,simulation_78,simulation_79,simulation_80,simulation_81,simulation_82,simulation_83,simulation_84,simulation_85,simulation_86,simulation_87,simulation_88,simulation_89,simulation_90,simulation_91,simulation_92,simulation_93,simulation_94,simulation_95
8788,4394.0,4,3,3,4,3,3,4,3,3,3,3,3,5,3,3,4,3,5,4,4,4,3,4,3,3,3,4,4,3,3,3,4,5,4,4,3,4,3,4,3,4,3,4,5,4,4,5,4,3,5,3,3,4,4,3,3,3,3,3,3,3,3,3,4,3,4,3,5,4,3,3,6,3,3,5,4,4,4,3,5,5,3,3,3,3,4,5,4,4,4,4,5,3,3,3,3
8789,4394.5,3,3,3,4,3,3,4,3,3,3,3,3,5,3,3,4,3,5,4,4,4,3,4,3,3,3,4,4,3,3,3,4,5,4,4,3,4,3,4,3,4,3,4,5,4,4,5,5,3,5,3,3,4,4,3,3,3,3,3,3,3,3,3,4,3,3,3,5,5,3,3,6,3,3,5,4,4,4,3,5,5,3,3,3,3,4,5,4,4,4,4,5,3,3,3,3
8790,4395.0,3,3,3,4,3,3,4,3,3,3,3,3,5,3,3,4,3,5,4,4,4,3,4,3,3,3,4,4,3,3,3,4,5,4,4,3,4,3,4,3,4,3,4,5,4,4,5,5,3,5,3,3,4,4,3,3,3,3,3,3,3,3,3,4,3,3,3,5,5,3,3,6,3,3,5,4,4,5,3,5,5,3,3,3,3,4,5,4,4,4,4,4,3,3,3,3
8791,4395.5,3,3,3,4,3,3,4,3,3,3,3,3,5,3,3,4,3,5,4,4,4,3,4,3,3,3,4,4,3,3,3,4,4,4,4,3,4,3,4,3,4,3,4,5,4,4,5,5,3,4,3,3,4,4,3,3,3,3,3,3,3,3,3,4,3,3,3,5,5,3,3,6,3,3,5,4,4,4,3,5,5,3,3,3,3,4,5,3,4,4,4,4,3,3,3,3
8792,4396.0,3,3,3,4,3,3,4,3,3,3,3,3,5,3,3,4,3,5,4,4,4,3,4,3,3,3,4,4,3,3,3,4,4,4,4,3,4,3,4,3,4,3,4,5,4,4,5,5,3,4,3,3,4,4,3,3,3,3,3,4,3,3,3,3,3,3,3,5,5,3,3,6,3,3,5,4,4,4,3,5,5,3,3,3,3,4,5,3,4,4,4,4,3,3,3,3
8793,4396.5,3,3,3,4,3,3,4,3,3,3,3,3,5,3,3,4,3,5,4,4,4,3,4,3,3,3,4,4,3,3,3,4,4,4,4,3,4,3,4,3,4,3,4,5,4,4,5,6,3,4,3,3,4,4,3,3,3,3,3,4,3,3,3,3,3,3,3,5,5,3,3,6,3,3,5,4,4,4,3,5,5,3,3,3,3,4,5,3,4,4,4,4,3,3,3,3
8794,4397.0,3,3,3,4,3,3,4,3,3,3,3,3,5,4,3,4,3,5,4,4,4,3,4,3,4,3,4,4,3,3,3,4,4,4,4,3,4,3,4,3,4,3,4,5,4,4,5,6,3,4,3,3,4,4,3,3,3,3,3,4,3,3,3,3,3,3,3,4,5,3,3,6,3,3,5,4,4,4,3,5,5,3,3,3,3,4,5,3,4,4,4,4,3,3,3,3
8795,4397.5,3,3,3,4,3,3,4,3,3,3,3,3,5,4,3,4,3,5,4,4,4,3,4,3,4,3,4,4,3,3,3,3,4,4,4,3,4,3,4,3,4,3,4,5,4,4,5,6,3,4,3,3,4,4,3,3,3,3,3,4,3,3,3,3,3,3,3,4,5,3,3,7,3,3,5,4,4,4,3,5,5,3,3,3,3,4,5,3,4,4,4,4,3,3,3,3
8796,4398.0,3,3,3,4,3,3,4,3,3,3,3,3,5,4,3,4,3,5,4,4,4,3,4,3,4,3,4,4,3,3,3,3,4,4,4,3,4,3,4,3,4,3,4,5,4,4,5,6,4,4,3,3,4,4,3,3,3,3,3,4,3,4,3,3,3,3,3,4,5,3,3,7,3,3,5,4,4,4,3,5,5,3,3,3,3,4,5,3,4,4,4,4,3,3,3,3
8797,4398.5,3,3,3,4,3,3,4,3,3,3,3,3,5,4,3,4,3,4,4,4,4,3,4,3,3,3,4,4,3,3,3,3,4,4,4,3,4,3,4,3,4,3,4,5,4,4,5,6,4,4,3,3,4,4,3,3,3,3,3,4,3,4,3,3,3,3,3,4,5,3,3,7,3,3,5,4,3,4,3,5,5,3,3,3,3,4,5,3,3,4,4,4,3,3,3,3
8798,4399.0,3,3,3,4,3,3,4,3,3,3,3,3,5,4,3,4,3,4,4,4,4,3,4,3,3,3,3,4,4,3,3,3,4,4,4,3,4,3,4,3,4,3,4,5,4,4,5,6,4,4,3,3,4,4,3,3,3,3,3,4,3,4,3,3,3,3,3,4,5,3,3,7,3,3,5,4,3,4,3,5,5,3,3,3,3,4,5,3,3,4,4,4,3,3,3,3
8799,4399.5,3,3,3,4,3,3,4,3,3,3,3,3,5,4,3,4,3,4,4,4,4,3,4,3,3,3,3,4,4,3,3,3,4,4,4,3,4,3,4,3,4,3,4,5,4,4,5,6,4,4,3,3,4,4,3,3,3,3,3,4,3,4,3,3,3,3,3,4,4,3,3,7,3,3,5,5,3,4,3,5,5,3,3,3,3,4,5,3,4,4,4,4,3,3,3,3
8800,4400.0,3,3,3,4,3,3,4,3,3,3,3,3,5,4,3,4,3,4,4,4,4,3,4,3,3,3,3,4,4,3,3,3,4,4,4,3,4,3,4,3,4,3,4,5,4,4,5,6,4,4,3,3,4,4,3,3,3,3,3,4,3,4,3,3,3,3,3,4,4,3,3,7,3,3,5,5,3,4,3,5,5,3,3,3,3,3,5,3,4,4,4,4,3,3,3,3
8801,4400.5,3,3,3,4,3,3,4,3,3,3,3,3,5,4,3,4,3,4,4,4,5,3,4,3,3,3,3,4,4,4,3,3,4,4,4,3,4,3,4,3,4,3,4,6,4,4,5,6,4,4,3,4,4,4,3,3,3,3,3,4,3,4,3,3,3,3,3,4,4,3,3,7,3,3,4,5,3,4,3,5,5,3,3,3,3,3,5,3,3,4,3,4,3,3,3,3
8802,4401.0,3,3,3,4,3,3,4,3,3,3,3,3,5,4,3,4,3,4,4,4,5,3,4,3,3,3,3,4,4,4,3,3,4,4,4,3,4,3,4,3,4,3,4,5,4,4,5,6,4,3,3,4,4,4,3,3,3,3,3,4,3,4,3,3,3,3,3,4,4,3,3,7,3,3,4,5,3,4,3,5,5,3,3,3,3,3,5,3,3,4,3,4,3,3,3,3
8803,4401.5,3,3,3,4,3,3,4,3,3,3,3,3,5,4,3,4,3,4,4,4,5,3,4,3,3,3,3,4,4,4,3,3,4,4,4,3,3,3,4,3,4,3,4,5,4,4,5,6,5,3,3,4,4,4,3,3,3,3,3,4,3,4,3,3,3,3,3,4,4,3,3,7,3,3,4,5,3,4,3,5,5,3,3,3,3,3,5,3,3,4,3,4,3,3,3,3
8804,4402.0,3,3,3,4,3,3,4,3,3,3,3,3,5,4,3,4,3,4,4,4,5,3,4,3,3,3,3,4,5,3,3,3,4,4,4,3,3,3,4,3,4,3,4,5,4,4,5,6,5,3,3,4,4,4,3,3,3,3,3,4,3,3,3,3,3,3,3,4,4,3,3,7,3,3,3,5,3,4,3,5,5,3,3,3,3,4,5,3,3,4,3,4,3,3,3,3
8805,4402.5,3,3,3,4,3,3,4,3,3,3,3,3,5,4,3,4,3,4,4,4,5,4,4,3,3,3,3,4,5,3,3,3,4,4,4,4,3,4,4,3,4,3,4,5,4,4,6,6,4,3,3,4,4,4,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,7,3,3,3,5,3,4,3,5,5,3,3,3,3,4,5,3,3,4,3,4,3,3,3,3
8806,4403.0,3,3,3,4,3,3,4,3,3,3,3,3,5,4,3,4,3,4,4,4,5,4,4,3,3,3,3,4,5,3,3,3,4,4,4,4,3,4,4,3,4,3,4,5,4,5,6,6,4,3,3,5,4,4,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,7,3,3,3,5,3,4,3,5,5,3,3,3,3,4,5,3,3,4,3,4,3,3,3,3
8807,4403.5,3,3,3,4,3,3,4,3,3,3,3,3,5,4,3,4,3,4,4,4,5,4,4,3,3,3,3,4,5,3,3,3,4,4,4,3,3,4,4,3,4,3,4,5,4,5,6,6,4,3,3,4,4,4,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,6,3,3,3,5,3,4,3,5,5,3,3,3,3,4,5,3,3,4,3,4,3,3,3,3
8808,4404.0,3,3,3,4,3,3,4,3,3,3,3,3,5,4,3,5,3,4,4,4,5,4,4,3,3,3,3,4,5,3,3,3,4,4,4,3,3,4,4,3,4,3,4,5,4,4,6,6,4,3,3,4,4,4,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,6,3,3,3,5,3,4,3,5,5,3,3,3,3,4,5,3,3,4,3,4,3,3,3,3
8809,4404.5,3,3,3,4,3,3,4,3,3,3,3,3,6,4,3,5,3,4,4,4,5,4,4,3,3,3,3,4,4,3,3,3,4,4,4,3,3,4,4,3,4,3,4,5,4,4,6,5,4,3,3,4,4,4,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,6,3,3,3,5,3,4,3,5,5,4,3,3,3,4,5,3,3,5,3,4,3,3,3,3
8810,4405.0,3,3,4,4,3,3,4,3,3,3,4,3,6,3,3,5,3,4,4,4,5,4,4,3,3,3,3,4,4,4,3,3,4,4,4,3,3,4,4,3,4,3,4,5,4,4,6,5,4,3,3,4,4,4,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,6,3,3,3,5,3,4,3,5,5,4,3,3,3,4,5,3,3,5,3,4,3,3,3,3
8811,4405.5,3,3,4,4,3,3,4,3,3,4,4,3,6,3,3,5,3,4,5,4,5,4,4,3,3,3,3,4,4,4,3,3,4,4,4,3,3,4,4,3,4,3,4,5,4,4,6,5,4,3,3,4,4,4,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,6,3,3,3,5,3,4,3,5,5,4,3,3,3,4,5,3,3,5,3,4,3,3,3,3
8812,4406.0,3,3,4,5,3,3,4,3,3,4,4,3,6,3,3,4,3,3,5,4,5,4,4,3,3,3,3,4,4,4,3,3,4,4,4,3,3,4,4,3,4,3,4,5,4,4,6,5,4,3,3,4,4,4,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,6,3,3,3,5,3,4,3,5,5,3,3,3,3,4,5,3,3,5,3,4,3,3,3,3
8813,4406.5,3,3,4,5,3,3,4,3,3,4,4,3,6,3,3,4,3,3,5,4,5,4,4,3,3,3,3,4,4,4,3,3,4,4,4,3,3,4,4,3,4,3,4,5,4,4,6,5,4,3,3,4,4,4,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,6,3,3,3,5,3,4,3,5,5,3,3,3,3,4,5,3,3,4,3,4,3,3,3,3
8814,4407.0,3,3,4,5,3,4,4,3,3,4,4,3,6,3,3,4,3,3,5,4,5,4,4,3,3,3,3,4,4,4,3,4,4,4,4,3,3,3,4,3,4,3,4,5,4,4,6,6,5,3,3,4,4,4,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,6,3,3,3,5,3,4,3,5,5,3,3,3,3,4,5,3,3,4,3,4,3,3,3,3
8815,4407.5,3,3,4,5,3,4,4,3,3,4,4,3,6,3,3,3,3,3,5,4,5,4,4,3,3,3,3,4,4,4,3,4,4,4,4,3,3,3,4,3,4,3,4,5,4,4,6,6,5,3,3,4,4,4,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,6,3,3,3,5,3,4,3,5,5,3,3,3,3,4,5,3,3,4,3,4,3,3,3,3
8816,4408.0,3,3,4,5,3,3,4,3,3,4,4,3,6,3,4,3,4,3,5,4,5,4,4,3,3,3,3,4,4,4,3,4,4,4,4,3,3,3,4,3,4,3,4,5,4,4,6,6,4,3,3,4,4,4,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,6,3,3,3,5,3,4,3,5,5,3,3,3,3,3,5,3,3,3,3,4,3,3,3,3
8817,4408.5,3,3,4,5,3,3,4,3,3,4,4,3,6,3,4,3,4,3,5,4,5,4,4,3,3,3,3,4,4,4,4,4,4,4,4,3,3,3,4,3,4,3,4,5,4,4,6,6,4,3,3,4,4,4,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,6,3,3,3,5,3,4,3,5,5,3,3,3,3,3,5,3,3,3,3,4,3,3,3,3
8818,4409.0,3,3,4,4,3,3,4,3,3,4,4,3,6,3,4,3,4,3,5,4,5,4,4,3,3,3,3,4,4,3,4,4,4,4,4,3,3,3,4,3,4,3,4,5,4,4,6,6,4,3,3,4,4,4,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,6,3,3,3,5,3,4,3,5,5,3,3,3,3,3,5,3,3,3,3,4,3,3,3,3
8819,4409.5,3,3,4,5,4,3,4,3,3,4,4,3,6,3,4,3,4,3,5,4,5,4,4,3,3,3,3,4,4,3,4,4,4,3,4,3,3,4,4,3,4,3,4,5,4,4,6,5,4,3,3,4,4,4,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,6,3,3,3,5,3,4,3,5,5,3,3,3,3,3,5,3,3,3,3,4,3,3,3,3
8820,4410.0,3,3,4,5,4,3,4,3,3,4,4,3,6,3,4,3,4,3,5,4,5,4,4,3,3,3,3,4,4,3,4,4,4,3,4,3,3,3,4,3,4,3,4,5,4,4,5,5,4,3,3,4,4,4,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,6,3,3,3,5,3,4,3,5,5,3,3,3,3,3,5,3,3,3,3,4,3,3,3,3
8821,4410.5,3,3,4,5,4,3,4,3,3,4,4,3,6,3,4,3,4,4,5,4,5,4,4,3,3,3,3,4,4,3,4,4,4,3,4,3,3,3,4,3,4,3,4,5,4,4,5,5,4,3,3,4,4,4,3,3,3,3,3,4,3,3,3,3,3,3,4,3,3,3,3,6,3,3,3,4,3,4,3,5,5,3,3,3,3,3,5,3,3,3,3,4,3,3,3,3
8822,4411.0,3,3,4,5,4,3,4,3,3,4,4,3,6,3,4,3,4,3,5,3,5,4,4,3,3,3,3,4,4,3,3,4,4,3,4,3,3,3,4,3,4,3,4,5,4,4,5,5,4,3,3,4,4,4,3,3,3,3,3,4,3,3,3,3,3,3,4,3,3,3,3,6,3,3,3,4,3,4,3,5,5,3,3,3,3,3,5,3,3,3,3,4,3,3,3,3
8823,4411.5,3,4,4,5,4,3,4,3,3,4,4,3,6,3,4,3,4,3,5,3,5,4,4,3,3,3,3,3,4,3,3,5,4,3,4,3,3,3,4,3,4,3,4,5,4,4,5,5,4,3,3,4,4,4,3,3,3,3,3,4,3,3,3,3,4,3,4,3,3,4,3,6,3,3,3,4,3,4,3,5,5,3,3,3,3,3,6,3,3,3,3,4,3,3,3,3
8824,4412.0,4,4,4,5,4,3,4,3,3,4,4,3,6,3,4,3,4,3,5,4,5,4,4,3,3,3,3,3,4,3,3,5,4,3,4,3,3,3,4,3,4,3,4,5,4,4,5,5,4,3,3,4,4,4,3,3,3,3,3,4,3,3,3,3,4,3,4,3,3,4,3,6,3,3,3,4,3,4,3,5,5,3,3,3,3,3,5,3,3,3,3,4,3,3,3,3
8825,4412.5,4,4,4,5,4,3,4,3,3,4,3,3,6,3,4,3,4,3,5,4,5,4,4,3,3,3,3,3,4,3,3,5,4,3,4,3,3,3,4,3,4,3,4,5,4,4,5,5,4,3,3,4,4,4,4,3,3,3,3,4,3,3,3,3,4,3,4,3,3,4,3,6,3,3,3,4,3,4,3,5,5,3,3,3,3,3,5,3,3,3,3,4,3,3,3,3
8826,4413.0,4,4,4,5,3,3,4,3,3,4,3,3,6,3,4,4,4,3,5,4,5,4,4,3,3,3,3,3,4,3,3,5,4,3,4,3,3,3,4,3,4,3,4,5,4,4,5,5,4,3,3,4,4,4,3,3,3,3,3,4,3,3,3,3,4,3,4,3,3,4,3,6,3,3,3,4,3,4,3,5,5,3,3,3,3,3,5,3,3,3,3,4,3,3,3,3
8827,4413.5,4,4,5,5,3,3,4,3,3,4,3,3,6,3,4,4,4,3,5,4,5,4,4,3,3,3,3,3,4,3,4,5,4,3,4,3,3,3,4,3,3,3,4,5,3,4,5,5,4,3,3,4,4,4,3,3,3,3,3,4,3,3,3,3,4,3,4,3,3,4,3,6,3,3,3,4,3,4,3,5,5,3,3,3,3,3,5,3,3,3,3,4,3,3,3,3
8828,4414.0,4,4,5,5,3,3,4,3,3,4,3,3,6,3,4,4,4,3,5,4,5,4,4,3,3,3,3,4,4,3,4,5,4,3,4,3,3,3,4,3,3,3,4,5,3,4,4,5,4,3,3,4,4,4,3,3,3,3,3,4,3,3,3,3,4,3,4,3,3,4,3,6,3,3,3,4,4,4,3,5,5,3,3,3,3,3,5,3,3,3,3,4,3,3,3,3
8829,4414.5,4,4,5,5,3,3,4,3,3,4,3,3,6,3,4,4,4,3,5,4,5,4,4,3,3,3,3,3,4,3,4,5,4,3,4,3,3,3,4,3,3,4,4,5,3,4,4,5,4,3,3,4,4,4,3,3,3,3,3,4,3,3,3,3,4,3,4,3,3,4,3,6,3,3,3,4,4,4,3,5,5,3,3,3,3,3,5,3,3,3,3,4,3,3,3,3
8830,4415.0,4,4,5,5,3,3,4,3,3,4,3,3,6,3,4,4,4,3,5,3,5,4,4,3,3,3,3,3,4,3,4,5,4,3,4,3,3,3,4,3,3,4,4,5,3,4,4,5,4,3,3,4,4,4,3,3,3,3,3,4,3,3,3,3,3,3,4,3,3,4,3,6,3,4,3,4,4,4,3,5,5,3,3,3,3,3,5,4,3,4,3,4,3,3,3,3
8831,4415.5,4,4,5,5,3,3,4,3,3,3,3,3,6,3,4,4,4,3,5,3,5,4,4,3,3,3,3,3,4,3,4,5,4,3,4,3,3,3,4,3,3,4,4,5,3,4,4,5,3,3,3,4,4,4,3,3,3,3,3,4,3,3,3,3,3,3,4,3,3,4,3,6,3,4,3,4,4,4,3,5,5,3,3,3,3,3,5,4,3,4,3,4,3,3,3,3
8832,4416.0,4,4,5,4,3,4,3,3,3,3,3,3,5,3,4,4,4,3,5,3,5,4,4,3,3,3,3,3,4,3,4,5,5,3,3,3,3,3,4,3,3,4,4,5,3,4,4,5,3,3,3,4,4,4,3,3,3,3,3,4,3,3,3,3,3,3,4,3,3,4,3,6,3,4,3,4,4,4,3,5,5,3,3,3,3,3,5,4,3,5,3,4,3,3,3,3
8833,4416.5,4,4,5,4,3,4,3,3,3,3,3,3,5,3,4,4,4,3,5,3,5,4,4,3,3,3,3,3,4,3,4,5,5,3,3,3,3,3,4,3,3,4,4,5,3,4,4,5,3,3,3,4,4,4,3,3,3,3,3,4,3,3,3,3,3,3,4,3,3,4,3,6,3,4,3,4,4,4,3,5,5,3,3,3,3,3,5,4,3,4,3,4,3,3,3,3
8834,4417.0,4,4,5,4,3,4,3,3,3,3,3,3,5,3,4,4,4,3,5,3,5,4,4,3,3,3,3,3,4,3,4,5,5,3,3,3,3,3,4,3,3,4,4,5,3,4,4,5,3,3,3,4,5,4,3,3,3,3,3,4,3,3,3,3,3,3,4,3,3,4,3,6,3,4,3,4,4,4,3,5,5,3,3,3,3,3,5,4,3,4,3,4,3,3,3,3
8835,4417.5,4,4,5,4,3,4,3,3,3,3,3,3,5,3,4,4,4,3,5,3,5,4,4,3,3,3,3,3,4,3,4,5,5,3,4,3,3,3,4,3,3,4,4,5,3,4,4,5,3,3,3,4,5,4,3,3,3,3,3,4,3,3,3,3,3,3,4,3,3,4,3,6,3,4,3,4,4,4,3,5,5,3,3,3,3,3,5,4,3,4,3,4,3,3,3,3
8836,4418.0,4,4,5,4,3,4,3,3,3,3,3,3,5,3,4,4,4,3,5,3,5,4,4,3,3,3,3,3,4,3,4,5,5,3,4,3,3,3,4,3,3,4,4,5,3,4,4,5,3,3,3,4,5,4,3,3,3,3,3,4,3,3,3,3,3,3,4,3,3,4,3,6,3,4,3,4,3,4,3,5,5,3,3,3,3,3,5,4,3,4,3,4,3,3,3,3
8837,4418.5,4,4,5,4,3,4,3,3,3,3,3,3,5,3,4,4,4,3,5,3,5,4,5,3,3,3,3,3,4,3,4,5,5,3,4,3,3,3,4,3,3,4,4,5,3,4,4,5,3,3,3,4,5,4,3,3,4,3,3,4,3,3,3,3,3,3,4,3,3,4,3,6,3,4,3,4,3,4,3,5,5,3,3,3,3,3,5,3,3,4,3,4,3,3,3,3
8838,4419.0,4,4,5,4,3,4,3,3,3,3,3,3,5,3,4,4,4,3,5,3,5,4,5,3,3,3,3,3,4,3,4,5,5,3,4,3,3,3,4,3,3,4,3,5,3,4,4,5,3,3,3,4,4,4,3,3,4,3,3,4,3,3,3,3,3,3,4,3,3,4,3,6,3,4,4,4,3,4,3,5,5,3,3,3,3,3,5,3,3,4,3,4,3,3,3,3
8839,4419.5,4,4,5,4,3,4,3,3,3,3,3,3,5,3,4,4,4,3,5,3,5,4,5,3,3,3,3,3,4,3,4,5,5,3,4,3,3,3,4,3,3,4,3,5,3,4,4,5,3,3,3,4,4,4,4,3,4,3,3,4,3,3,3,3,3,3,5,3,3,4,3,6,3,4,4,5,3,4,3,5,5,3,3,3,3,3,5,3,3,4,3,4,3,3,3,3
8840,4420.0,4,4,5,4,3,4,3,4,3,3,3,3,5,3,4,4,4,3,5,3,5,4,5,3,3,3,3,3,4,3,4,5,5,3,4,3,3,3,4,3,4,4,3,5,3,4,4,4,3,3,3,4,4,4,4,3,4,3,3,4,3,3,3,3,3,3,5,3,3,4,3,5,4,4,4,5,3,4,3,5,4,3,3,3,3,3,5,3,3,4,3,4,3,3,3,3
8841,4420.5,4,4,5,4,3,4,3,4,3,3,3,3,6,3,4,4,4,3,5,3,5,4,4,3,3,3,3,3,4,3,4,5,5,3,4,3,3,3,4,3,4,4,3,5,3,4,4,4,3,3,3,4,3,4,4,3,4,3,3,4,3,3,3,3,3,3,4,3,3,4,3,5,4,4,4,5,3,4,3,5,4,3,3,3,3,3,5,3,3,4,3,4,3,3,3,3
8842,4421.0,4,4,5,4,3,4,3,4,3,3,3,3,6,3,4,4,4,3,5,3,5,4,4,3,3,3,3,3,4,4,4,5,5,3,4,3,3,3,4,3,4,4,3,5,3,4,4,4,3,3,3,4,3,4,4,3,4,3,3,4,3,3,3,3,3,3,4,3,3,4,3,4,4,4,4,4,3,4,3,5,4,3,3,3,3,3,5,3,3,4,3,4,3,3,3,3
8843,4421.5,4,4,5,4,3,4,3,4,3,3,3,3,6,3,4,4,4,3,5,3,5,4,4,3,3,3,3,3,4,4,4,5,5,3,4,4,3,3,4,3,4,4,3,5,3,4,4,4,3,3,3,4,3,4,4,3,5,3,3,4,3,3,3,3,3,3,4,3,3,4,3,4,4,4,4,4,3,4,3,5,4,3,3,3,3,3,6,3,3,4,3,4,3,4,3,3
8844,4422.0,4,4,5,4,3,4,3,4,3,3,3,3,6,3,4,4,4,3,5,3,4,4,3,3,3,3,3,3,4,4,4,5,5,3,4,4,3,3,4,3,4,3,3,5,3,4,4,4,3,3,3,4,3,4,3,3,5,3,3,4,3,3,3,3,4,3,4,3,3,4,3,4,4,4,4,4,3,4,3,5,4,3,3,3,3,3,5,3,3,4,3,4,3,4,3,3
8845,4422.5,4,4,4,4,3,4,3,4,3,3,3,3,5,3,4,4,4,3,5,3,4,4,3,3,3,3,3,3,4,4,4,5,5,3,4,4,3,3,4,3,4,3,3,5,3,4,4,4,3,3,3,4,3,5,3,3,5,3,3,4,3,3,3,3,4,3,4,3,3,4,3,3,4,4,4,4,3,4,3,5,4,3,3,3,3,3,5,3,3,4,3,4,3,4,3,3
8846,4423.0,4,4,4,4,3,4,3,4,3,3,3,3,5,3,4,4,4,3,5,3,4,4,3,3,3,3,3,3,4,4,4,5,5,3,4,4,3,3,4,3,4,3,3,5,3,4,4,4,3,3,3,4,3,5,3,3,5,3,3,4,3,3,3,3,5,3,4,3,3,4,3,3,4,4,3,4,3,4,3,5,4,3,3,3,3,3,5,3,3,4,3,4,3,4,3,3
8847,4423.5,4,4,4,4,3,4,3,4,3,3,3,3,5,3,4,4,4,3,5,3,4,4,3,3,3,3,3,3,4,4,4,5,5,3,4,4,3,3,4,3,5,3,3,5,3,4,4,4,3,3,3,4,3,5,3,3,5,3,3,4,3,3,3,3,5,3,4,3,3,4,3,3,4,4,3,4,3,4,3,5,4,3,3,3,3,3,5,3,3,4,3,4,3,4,4,3
8848,4424.0,4,4,4,4,3,4,3,4,3,3,3,3,5,3,4,4,4,3,5,3,4,4,3,3,3,3,3,3,4,5,4,5,5,3,4,4,3,3,4,3,5,3,3,5,3,4,4,4,3,3,3,4,3,5,3,3,5,3,3,4,3,3,3,3,5,3,4,3,3,4,3,3,4,4,3,4,3,4,3,5,4,3,3,3,3,3,5,3,3,4,3,4,3,4,4,3
8849,4424.5,4,4,4,4,3,3,3,4,3,3,3,3,5,3,4,4,4,3,5,3,4,4,4,3,3,3,3,3,4,5,4,5,5,3,4,4,3,3,4,3,5,3,3,5,3,4,4,4,3,3,3,4,3,5,3,3,5,3,3,4,3,3,3,3,4,3,4,3,3,4,3,3,4,4,3,3,3,4,3,5,4,3,3,3,3,3,5,3,3,4,3,4,3,4,4,3
8850,4425.0,4,4,4,4,3,3,3,4,3,3,3,3,5,3,4,4,4,3,5,3,4,4,4,3,3,3,3,3,4,5,4,5,4,3,4,5,3,3,4,3,5,3,3,5,3,4,4,4,3,3,3,4,3,5,3,3,5,3,3,4,3,3,3,3,4,3,4,3,3,4,3,3,4,4,3,3,3,4,3,5,4,3,3,3,3,3,5,3,3,4,3,4,3,5,5,3
8851,4425.5,4,4,4,4,3,3,3,4,3,3,3,3,5,3,4,4,4,3,5,3,4,4,4,3,3,3,3,3,4,4,4,5,4,3,4,4,3,3,4,3,5,3,3,5,3,4,4,4,3,3,3,4,3,5,3,3,5,3,3,4,3,3,3,3,4,3,4,3,3,4,3,3,4,4,3,3,3,4,3,5,4,3,3,3,3,3,5,3,3,4,3,4,3,5,5,3
8852,4426.0,4,4,4,4,3,3,3,4,3,3,3,3,5,3,4,4,5,3,5,3,4,5,4,3,3,3,3,3,4,4,4,5,4,3,4,4,3,3,4,3,5,3,3,5,3,4,4,4,3,3,3,4,3,5,3,3,4,3,3,4,3,3,3,3,4,3,4,3,3,4,3,3,4,4,3,3,3,4,3,4,3,3,3,3,3,3,5,3,3,4,3,4,3,5,5,3
8853,4426.5,4,4,4,4,3,3,3,4,3,3,3,3,5,3,4,3,5,3,5,3,4,5,5,3,3,3,3,3,4,4,4,5,4,3,4,4,3,3,4,3,5,3,3,5,3,4,4,4,3,3,3,4,3,5,3,3,4,3,4,4,3,3,3,3,4,3,4,3,3,4,3,3,4,4,3,3,3,4,3,4,3,3,3,3,3,3,5,3,3,4,3,4,3,5,5,3
8854,4427.0,4,4,4,4,3,3,3,4,3,3,3,3,5,3,4,3,4,3,4,3,4,5,5,3,3,3,3,3,4,4,4,5,4,3,4,4,3,3,4,3,4,3,3,5,3,3,4,4,3,3,3,4,3,5,3,3,4,3,4,4,3,3,3,3,4,3,4,3,3,4,3,3,4,4,3,3,3,4,3,4,3,3,4,3,3,3,5,3,3,4,3,4,3,5,5,3
